Operation,Index,Time(ns),Operations
Insert,3756,600,21
Insert,3757,600,25
Insert,3758,600,23
Insert,3759,1100,23
Insert,3760,700,29
Insert,3761,600,25
Insert,3762,600,25
Insert,3763,700,23
Insert,3764,600,25
Insert,3765,500,27
Insert,3766,600,25
Insert,3767,800,29
Insert,3768,600,25
Insert,3769,700,27
Insert,3770,600,25
Insert,3771,600,27
Insert,3772,600,23
Insert,3773,800,29
Insert,3774,600,27
Insert,3775,700,25
Insert,3776,800,31
Insert,3777,600,27
Insert,3778,700,27
Insert,3779,500,21
Insert,3780,600,23
Insert,3781,600,25
Insert,3782,800,27
Insert,3783,700,25
Insert,3784,1100,23
Insert,3785,700,25
Insert,3786,700,29
Insert,3787,600,27
Insert,3788,600,25
Insert,3789,700,29
Insert,3790,500,23
Insert,3791,600,23
Insert,3792,600,23
Insert,3793,600,25
Insert,3794,600,25
Insert,3795,600,26
Insert,3796,700,29
Insert,3797,700,27
Insert,3798,700,31
Insert,3799,500,24
Insert,3800,600,23
Insert,3801,600,25
Insert,3802,700,27
Insert,3803,700,27
Insert,3804,600,25
Insert,3805,700,25
Insert,3806,600,27
Insert,3807,600,29
Insert,3808,700,25
Insert,3809,600,27
Insert,3810,700,25
Insert,3811,700,23
Insert,3812,700,29
Insert,3813,800,31
Insert,3814,600,23
Insert,3815,600,25
Insert,3816,700,27
Insert,3817,700,25
Insert,3818,600,31
Insert,3819,700,27
Insert,3820,600,21
Insert,3821,2400,27
Insert,3822,500,22
Insert,3823,700,25
Insert,3824,600,27
Insert,3825,700,25
Insert,3826,600,25
Insert,3827,800,25
Insert,3828,600,25
Insert,3829,700,23
Insert,3830,600,25
Insert,3831,600,21
Insert,3832,600,28
Insert,3833,700,23
Insert,3834,500,23
Insert,3835,700,23
Insert,3836,700,29
Insert,3837,700,25
Insert,3838,700,23
Insert,3839,800,25
Insert,3840,500,25
Insert,3841,1000,27
Insert,3842,1800,25
Insert,3843,800,23
Insert,3844,800,23
Insert,3845,800,25
Insert,3846,900,27
Insert,3847,900,31
Insert,3848,1000,27
Insert,3849,1100,25
Insert,3850,1100,29
Insert,3851,1300,23
Insert,3852,1000,21
Insert,3853,900,23
Insert,3854,900,27
Insert,3855,800,25
Insert,3856,800,29
Insert,3857,700,25
Insert,3858,800,25
Insert,3859,700,25
Insert,3860,700,25
Insert,3861,3400,25
Insert,3862,800,25
Insert,3863,700,24
Insert,3864,700,23
Insert,3865,700,25
Insert,3866,800,23
Insert,3867,800,31
Insert,3868,800,29
Insert,3869,700,25
Insert,3870,800,27
Insert,3871,700,29
Insert,3872,800,27
Insert,3873,800,27
Insert,3874,800,25
Insert,3875,600,27
Insert,3876,700,25
Insert,3877,700,25
Insert,3878,900,27
Insert,3879,800,29
Insert,3880,5000,29
Insert,3881,700,27
Insert,3882,700,27
Insert,3883,900,31
Insert,3884,800,27
Insert,3885,700,25
Insert,3886,700,23
Insert,3887,700,23
Insert,3888,600,25
Insert,3889,700,27
Insert,3890,600,21
Insert,3891,700,25
Insert,3892,1000,29
Insert,3893,800,27
Insert,3894,700,25
Insert,3895,700,25
Insert,3896,800,25
Insert,3897,600,25
Insert,3898,700,27
Insert,3899,600,27
Insert,3900,700,27
Insert,3901,600,25
Insert,3902,600,23
Insert,3903,700,27
Insert,3904,700,27
Insert,3905,700,27
Insert,3906,600,23
Insert,3907,800,27
Insert,3908,800,25
Insert,3909,800,27
Insert,3910,600,25
Insert,3911,700,25
Insert,3912,600,23
Insert,3913,700,27
Insert,3914,600,23
Insert,3915,600,21
Insert,3916,800,25
Insert,3917,700,23
Insert,3918,600,25
Insert,3919,600,23
Insert,3920,500,23
Insert,3921,600,25
Insert,3922,900,31
Insert,3923,600,25
Insert,3924,700,25
Insert,3925,1500,29
Insert,3926,800,25
Insert,3927,700,27
Insert,3928,600,27
Insert,3929,600,25
Insert,3930,600,25
Insert,3931,600,21
Insert,3932,600,24
Insert,3933,700,24
Insert,3934,700,29
Insert,3935,800,27
Insert,3936,600,23
Insert,3937,700,25
Insert,3938,1300,29
Insert,3939,700,27
Insert,3940,700,25
Insert,3941,700,27
Insert,3942,700,30
Insert,3943,600,27
Insert,3944,800,27
Insert,3945,600,25
Insert,3946,600,23
Insert,3947,700,25
Insert,3948,600,25
Insert,3949,700,25
Insert,3950,600,25
Insert,3951,600,25
Insert,3952,600,23
Insert,3953,700,25
Insert,3954,700,27
Insert,3955,2600,25
Insert,3956,700,25
Insert,3957,700,25
Insert,3958,700,27
Insert,3959,600,23
Insert,3960,800,33
Insert,3961,600,27
Insert,3962,700,25
Insert,3963,800,27
Insert,3964,700,29
Insert,3965,700,27
Insert,3966,800,29
Insert,3967,500,23
Insert,3968,700,27
Insert,3969,700,23
Insert,3970,700,27
Insert,3971,700,23
Insert,3972,600,23
Insert,3973,700,27
Insert,3974,700,23
Insert,3975,600,25
Insert,3976,600,23
Insert,3977,600,25
Insert,3978,800,30
Insert,3979,800,27
Insert,3980,800,29
Insert,3981,700,29
Insert,3982,600,27
Insert,3983,600,27
Insert,3984,600,23
Insert,3985,700,25
Insert,3986,600,25
Insert,3987,700,23
Insert,3988,600,27
Insert,3989,700,25
Insert,3990,700,27
Insert,3991,500,18
Insert,3992,700,27
Insert,3993,700,23
Insert,3994,700,27
Insert,3995,600,29
Insert,3996,600,25
Insert,3997,600,25
Insert,3998,700,25
Insert,3999,700,29
Insert,4000,500,21
Insert,4001,500,27
Insert,4002,700,25
Insert,4003,600,29
Insert,4004,800,27
Insert,4005,600,23
Insert,4006,600,27
Insert,4007,500,21
Insert,4008,1300,27
Insert,4009,800,23
Insert,4010,700,25
Insert,4011,600,25
Insert,4012,500,23
Insert,4013,700,25
Insert,4014,700,23
Insert,4015,1100,25
Insert,4016,800,31
Insert,4017,700,25
Insert,4018,600,25
Insert,4019,700,23
Insert,4020,800,23
Insert,4021,600,25
Insert,4022,700,23
Insert,4023,700,27
Insert,4024,600,26
Insert,4025,700,29
Insert,4026,400,18
Insert,4027,700,27
Insert,4028,700,29
Insert,4029,900,31
Insert,4030,700,31
Insert,4031,700,27
Insert,4032,700,25
Insert,4033,800,25
Insert,4034,600,25
Insert,4035,900,27
Insert,4036,600,23
Insert,4037,1100,31
Insert,4038,800,27
Insert,4039,500,21
Insert,4040,700,23
Insert,4041,700,27
Insert,4042,600,27
Insert,4043,600,25
Insert,4044,600,23
Insert,4045,600,27
Insert,4046,600,25
Insert,4047,700,29
Insert,4048,700,27
Insert,4049,600,23
Insert,4050,600,27
Insert,4051,600,27
Insert,4052,700,29
Insert,4053,600,25
Insert,4054,800,33
Insert,4055,600,25
Insert,4056,700,23
Insert,4057,600,27
Insert,4058,700,25
Insert,4059,500,21
Insert,4060,700,27
Insert,4061,600,27
Insert,4062,600,23
Insert,4063,800,27
Insert,4064,700,27
Insert,4065,700,27
Insert,4066,700,27
Insert,4067,500,21
Insert,4068,700,23
Insert,4069,700,25
Insert,4070,700,29
Insert,4071,600,27
Insert,4072,600,25
Insert,4073,600,25
Insert,4074,700,25
Insert,4075,700,27
Insert,4076,600,25
Insert,4077,700,23
Insert,4078,700,27
Insert,4079,800,29
Insert,4080,600,25
Insert,4081,600,21
Insert,4082,600,23
Insert,4083,600,31
Insert,4084,600,25
Insert,4085,600,27
Insert,4086,600,25
Insert,4087,700,27
Insert,4088,700,25
Insert,4089,700,29
Insert,4090,700,27
Insert,4091,1600,27
Insert,4092,700,25
Insert,4093,600,23
Insert,4094,600,29
Insert,4095,600,21
Insert,4096,600,23
Insert,4097,600,25
Insert,4098,800,29
Insert,4099,700,25
Insert,4100,700,29
Insert,4101,600,23
Insert,4102,700,27
Insert,4103,600,25
Insert,4104,700,25
Insert,4105,700,29
Insert,4106,700,21
Insert,4107,800,31
Insert,4108,500,25
Insert,4109,700,27
Insert,4110,500,23
Insert,4111,700,27
Insert,4112,600,21
Insert,4113,700,29
Insert,4114,700,23
Insert,4115,500,23
Insert,4116,800,29
Insert,4117,700,27
Insert,4118,700,25
Insert,4119,700,23
Insert,4120,600,25
Insert,4121,700,27
Insert,4122,500,23
Insert,4123,600,23
Insert,4124,600,25
Insert,4125,600,27
Insert,4126,600,26
Insert,4127,600,25
Insert,4128,700,27
Insert,4129,700,25
Insert,4130,700,25
Insert,4131,700,25
Insert,4132,300,12
Insert,4133,700,25
Insert,4134,600,25
Insert,4135,500,21
Insert,4136,700,29
Insert,4137,500,23
Insert,4138,700,25
Insert,4139,600,22
Insert,4140,600,23
Insert,4141,600,25
Insert,4142,700,31
Insert,4143,700,25
Insert,4144,600,23
Insert,4145,800,27
Insert,4146,600,26
Insert,4147,900,31
Insert,4148,700,23
Insert,4149,700,25
Insert,4150,800,29
Insert,4151,700,27
Insert,4152,700,23
Insert,4153,700,23
Insert,4154,600,27
Insert,4155,900,29
Insert,4156,700,29
Insert,4157,600,23
Insert,4158,700,25
Insert,4159,600,22
Insert,4160,600,25
Insert,4161,600,23
Insert,4162,500,23
Insert,4163,600,23
Insert,4164,900,27
Insert,4165,600,27
Insert,4166,900,23
Insert,4167,800,23
Insert,4168,800,27
Insert,4169,600,21
Insert,4170,1500,21
Insert,4171,800,27
Insert,4172,700,27
Insert,4173,800,29
Insert,4174,600,25
Insert,4175,700,23
Insert,4176,1300,25
Insert,4177,800,29
Insert,4178,700,25
Insert,4179,800,31
Insert,4180,600,25
Insert,4181,600,25
Insert,4182,700,31
Insert,4183,600,25
Insert,4184,700,29
Insert,4185,700,27
Insert,4186,700,27
Insert,4187,700,23
Insert,4188,600,25
Insert,4189,700,25
Insert,4190,700,27
Insert,4191,700,29
Insert,4192,700,27
Insert,4193,700,23
Insert,4194,700,31
Insert,4195,600,25
Insert,4196,700,27
Insert,4197,700,23
Insert,4198,700,25
Insert,4199,600,23
Insert,4200,600,25
Insert,4201,700,25
Insert,4202,600,25
Insert,4203,700,29
Insert,4204,700,25
Insert,4205,900,31
Insert,4206,700,25
Insert,4207,700,27
Insert,4208,700,23
Insert,4209,800,29
Insert,4210,800,25
Insert,4211,800,25
Insert,4212,600,27
Insert,4213,800,31
Insert,4214,900,33
Insert,4215,800,25
Insert,4216,700,25
Insert,4217,700,29
Insert,4218,600,27
Insert,4219,700,27
Insert,4220,600,25
Insert,4221,800,27
Insert,4222,700,27
Insert,4223,800,27
Insert,4224,700,27
Insert,4225,700,27
Insert,4226,500,21
Insert,4227,700,25
Insert,4228,500,25
Insert,4229,700,25
Insert,4230,700,25
Insert,4231,800,27
Insert,4232,600,23
Insert,4233,700,27
Insert,4234,700,31
Insert,4235,500,24
Insert,4236,700,23
Insert,4237,700,25
Insert,4238,2500,29
Insert,4239,700,27
Insert,4240,700,27
Insert,4241,700,27
Insert,4242,600,23
Insert,4243,600,23
Insert,4244,600,25
Insert,4245,700,27
Insert,4246,1400,25
Insert,4247,800,25
Insert,4248,700,29
Insert,4249,700,25
Insert,4250,800,27
Insert,4251,700,27
Insert,4252,700,27
Insert,4253,600,25
Insert,4254,600,25
Insert,4255,600,25
Insert,4256,600,25
Insert,4257,1200,27
Insert,4258,700,27
Insert,4259,800,31
Insert,4260,700,27
Insert,4261,600,25
Insert,4262,600,27
Insert,4263,700,29
Insert,4264,600,27
Insert,4265,600,23
Insert,4266,700,27
Insert,4267,500,25
Insert,4268,600,25
Insert,4269,700,29
Insert,4270,800,31
Insert,4271,700,27
Insert,4272,800,31
Insert,4273,600,23
Insert,4274,700,29
Insert,4275,600,25
Insert,4276,600,27
Insert,4277,700,27
Insert,4278,600,23
Insert,4279,700,29
Insert,4280,600,27
Insert,4281,700,29
Insert,4282,700,31
Insert,4283,600,27
Insert,4284,700,29
Insert,4285,600,23
Insert,4286,600,24
Insert,4287,700,29
Insert,4288,600,25
Insert,4289,700,25
Insert,4290,700,27
Insert,4291,600,23
Insert,4292,600,25
Insert,4293,600,25
Insert,4294,700,27
Insert,4295,700,27
Insert,4296,700,27
Insert,4297,900,31
Insert,4298,700,25
Insert,4299,800,29
Insert,4300,700,29
Insert,4301,700,29
Insert,4302,600,25
Insert,4303,700,27
Insert,4304,600,23
Insert,4305,700,27
Insert,4306,600,25
Insert,4307,700,29
Insert,4308,700,29
Insert,4309,700,25
Insert,4310,600,27
Insert,4311,600,23
Insert,4312,2800,31
Insert,4313,700,29
Insert,4314,600,27
Insert,4315,700,29
Insert,4316,600,25
Insert,4317,700,23
Insert,4318,700,25
Insert,4319,1300,29
Insert,4320,600,23
Insert,4321,700,29
Insert,4322,800,25
Insert,4323,600,27
Insert,4324,700,23
Insert,4325,600,26
Insert,4326,600,23
Insert,4327,700,25
Insert,4328,600,29
Insert,4329,800,27
Insert,4330,600,25
Insert,4331,700,29
Insert,4332,500,22
Insert,4333,700,25
Insert,4334,600,27
Insert,4335,700,25
Insert,4336,700,29
Insert,4337,1200,27
Insert,4338,600,23
Insert,4339,500,21
Insert,4340,600,23
Insert,4341,700,23
Insert,4342,700,29
Insert,4343,700,27
Insert,4344,600,23
Insert,4345,800,29
Insert,4346,600,27
Insert,4347,700,31
Insert,4348,700,29
Insert,4349,700,23
Insert,4350,500,23
Insert,4351,800,29
Insert,4352,800,31
Insert,4353,800,27
Insert,4354,600,21
Insert,4355,700,29
Insert,4356,700,29
Insert,4357,900,27
Insert,4358,800,27
Insert,4359,700,29
Insert,4360,700,25
Insert,4361,600,25
Insert,4362,700,27
Insert,4363,600,23
Insert,4364,700,29
Insert,4365,700,29
Insert,4366,700,25
Insert,4367,600,27
Insert,4368,700,25
Insert,4369,600,25
Insert,4370,500,21
Insert,4371,700,25
Insert,4372,600,25
Insert,4373,700,25
Insert,4374,600,25
Insert,4375,700,27
Insert,4376,900,31
Insert,4377,700,25
Insert,4378,600,23
Insert,4379,600,25
Insert,4380,700,31
Insert,4381,600,26
Insert,4382,700,29
Insert,4383,600,25
Insert,4384,600,23
Insert,4385,600,27
Insert,4386,600,26
Insert,4387,700,25
Insert,4388,700,27
Insert,4389,700,25
Insert,4390,700,27
Insert,4391,600,27
Insert,4392,600,25
Insert,4393,700,25
Insert,4394,600,25
Insert,4395,1300,27
Insert,4396,700,27
Insert,4397,600,27
Insert,4398,600,23
Insert,4399,700,23
Insert,4400,600,23
Insert,4401,700,27
Insert,4402,600,25
Insert,4403,600,29
Insert,4404,800,23
Insert,4405,600,21
Insert,4406,700,27
Insert,4407,700,29
Insert,4408,700,29
Insert,4409,600,25
Insert,4410,600,24
Insert,4411,600,23
Insert,4412,600,22
Insert,4413,700,23
Insert,4414,600,25
Insert,4415,600,25
Insert,4416,600,25
Insert,4417,700,23
Insert,4418,700,29
Insert,4419,700,26
Insert,4420,1200,31
Insert,4421,600,23
Insert,4422,800,31
Insert,4423,600,23
Insert,4424,700,23
Insert,4425,700,25
Insert,4426,600,27
Insert,4427,600,22
Insert,4428,600,23
Insert,4429,700,29
Insert,4430,700,29
Insert,4431,700,31
Insert,4432,700,25
Insert,4433,600,23
Insert,4434,600,23
Insert,4435,700,27
Insert,4436,600,25
Insert,4437,700,25
Insert,4438,700,29
Insert,4439,800,29
Insert,4440,600,27
Insert,4441,700,29
Insert,4442,700,27
Insert,4443,600,23
Insert,4444,600,23
Insert,4445,700,27
Insert,4446,600,27
Insert,4447,600,27
Insert,4448,800,29
Insert,4449,800,29
Insert,4450,600,25
Insert,4451,600,23
Insert,4452,600,25
Insert,4453,800,29
Insert,4454,600,25
Insert,4455,600,27
Insert,4456,600,27
Insert,4457,700,27
Insert,4458,700,29
Insert,4459,700,31
Insert,4460,700,29
Insert,4461,700,23
Insert,4462,700,29
Insert,4463,2100,27
Insert,4464,700,25
Insert,4465,700,27
Insert,4466,600,21
Insert,4467,600,25
Insert,4468,600,23
Insert,4469,600,27
Insert,4470,700,29
Insert,4471,700,23
Insert,4472,1100,25
Insert,4473,700,25
Insert,4474,700,27
Insert,4475,600,27
Insert,4476,600,23
Insert,4477,700,31
Insert,4478,800,29
Insert,4479,700,25
Insert,4480,700,25
Insert,4481,500,22
Insert,4482,700,29
Insert,4483,500,21
Insert,4484,700,25
Insert,4485,600,25
Insert,4486,600,25
Insert,4487,600,20
Insert,4488,500,25
Insert,4489,700,29
Insert,4490,600,24
Insert,4491,800,27
Insert,4492,600,23
Insert,4493,700,27
Insert,4494,600,23
Insert,4495,700,25
Insert,4496,500,25
Insert,4497,700,27
Insert,4498,600,27
Insert,4499,700,31
Insert,4500,700,27
Insert,4501,600,23
Insert,4502,1100,27
Insert,4503,800,27
Insert,4504,600,23
Insert,4505,600,25
Insert,4506,700,27
Insert,4507,800,27
Insert,4508,500,23
Insert,4509,700,29
Insert,4510,700,27
Insert,4511,600,23
Insert,4512,700,29
Insert,4513,800,27
Insert,4514,700,27
Insert,4515,700,31
Insert,4516,700,25
Insert,4517,600,23
Insert,4518,600,25
Insert,4519,700,27
Insert,4520,700,29
Insert,4521,600,25
Insert,4522,800,29
Insert,4523,600,25
Insert,4524,800,31
Insert,4525,600,25
Insert,4526,600,23
Insert,4527,600,25
Insert,4528,700,27
Insert,4529,700,25
Insert,4530,700,27
Insert,4531,600,27
Insert,4532,600,23
Insert,4533,700,25
Insert,4534,700,29
Insert,4535,500,23
Insert,4536,600,27
Insert,4537,700,27
Insert,4538,700,27
Insert,4539,700,27
Insert,4540,600,23
Insert,4541,700,25
Insert,4542,700,27
Insert,4543,800,29
Insert,4544,600,27
Insert,4545,700,29
Insert,4546,700,23
Insert,4547,800,29
Insert,4548,1100,21
Insert,4549,700,29
Insert,4550,700,31
Insert,4551,700,25
Insert,4552,500,25
Insert,4553,600,27
Insert,4554,600,25
Insert,4555,600,25
Insert,4556,700,27
Insert,4557,600,29
Insert,4558,800,29
Insert,4559,600,23
Insert,4560,600,23
Insert,4561,600,25
Insert,4562,800,25
Insert,4563,700,27
Insert,4564,600,27
Insert,4565,700,29
Insert,4566,600,25
Insert,4567,700,29
Insert,4568,600,23
Insert,4569,800,29
Insert,4570,600,25
Insert,4571,600,25
Insert,4572,700,25
Insert,4573,600,26
Insert,4574,700,25
Insert,4575,700,23
Insert,4576,700,29
Insert,4577,500,25
Insert,4578,600,25
Insert,4579,700,25
Insert,4580,700,27
Insert,4581,800,29
Insert,4582,800,29
Insert,4583,600,23
Insert,4584,1200,25
Insert,4585,700,27
Insert,4586,700,31
Insert,4587,700,29
Insert,4588,600,21
Insert,4589,600,21
Insert,4590,600,23
Insert,4591,600,23
Insert,4592,700,29
Insert,4593,700,29
Insert,4594,600,24
Insert,4595,700,27
Insert,4596,700,31
Insert,4597,600,26
Insert,4598,600,25
Insert,4599,600,23
Insert,4600,800,27
Insert,4601,700,27
Insert,4602,700,29
Insert,4603,700,29
Insert,4604,600,23
Insert,4605,600,25
Insert,4606,700,27
Insert,4607,700,25
Insert,4608,1200,25
Insert,4609,700,25
Insert,4610,700,25
Insert,4611,600,27
Insert,4612,700,29
Insert,4613,700,23
Insert,4614,600,25
Insert,4615,600,24
Insert,4616,600,23
Insert,4617,400,12
Insert,4618,600,27
Insert,4619,600,23
Insert,4620,700,25
Insert,4621,500,25
Insert,4622,700,29
Insert,4623,700,29
Insert,4624,1400,27
Insert,4625,600,23
Insert,4626,700,27
Insert,4627,700,31
Insert,4628,800,29
Insert,4629,500,23
Insert,4630,800,27
Insert,4631,500,27
Insert,4632,600,24
Insert,4633,600,23
Insert,4634,600,23
Insert,4635,700,27
Insert,4636,800,31
Insert,4637,500,23
Insert,4638,700,26
Insert,4639,800,29
Insert,4640,800,31
Insert,4641,600,23
Insert,4642,700,27
Insert,4643,700,27
Insert,4644,600,27
Insert,4645,800,33
Insert,4646,600,29
Insert,4647,700,31
Insert,4648,700,30
Insert,4649,600,23
Insert,4650,700,29
Insert,4651,600,25
Insert,4652,700,25
Insert,4653,800,27
Insert,4654,500,28
Insert,4655,600,21
Insert,4656,600,22
Insert,4657,600,25
Insert,4658,600,25
Insert,4659,700,27
Insert,4660,800,25
Insert,4661,700,21
Insert,4662,600,21
Insert,4663,600,23
Insert,4664,700,31
Insert,4665,700,31
Insert,4666,1100,25
Insert,4667,600,23
Insert,4668,600,23
Insert,4669,700,27
Insert,4670,700,27
Insert,4671,700,29
Insert,4672,800,29
Insert,4673,600,25
Insert,4674,600,25
Insert,4675,600,21
Insert,4676,600,25
Insert,4677,600,25
Insert,4678,700,31
Insert,4679,600,21
Insert,4680,600,26
Insert,4681,700,23
Insert,4682,700,27
Insert,4683,500,22
Insert,4684,600,25
Insert,4685,700,25
Insert,4686,700,27
Insert,4687,700,25
Insert,4688,700,27
Insert,4689,600,25
Insert,4690,700,29
Insert,4691,2200,23
Insert,4692,700,27
Insert,4693,600,27
Insert,4694,700,27
Insert,4695,600,27
Insert,4696,700,29
Insert,4697,700,29
Insert,4698,600,25
Insert,4699,600,23
Insert,4700,1100,25
Insert,4701,600,29
Insert,4702,600,29
Insert,4703,600,24
Insert,4704,700,29
Insert,4705,700,27
Insert,4706,500,21
Insert,4707,700,29
Insert,4708,600,25
Insert,4709,600,25
Insert,4710,700,29
Insert,4711,600,23
Insert,4712,600,25
Insert,4713,700,31
Insert,4714,700,25
Insert,4715,700,33
Insert,4716,600,23
Insert,4717,800,31
Insert,4718,600,25
Insert,4719,700,25
Insert,4720,700,27
Insert,4721,600,27
Insert,4722,700,25
Insert,4723,600,27
Insert,4724,500,18
Insert,4725,600,27
Insert,4726,700,27
Insert,4727,600,25
Insert,4728,600,23
Insert,4729,600,22
Insert,4730,800,31
Insert,4731,700,25
Insert,4732,700,25
Insert,4733,700,31
Insert,4734,600,31
Insert,4735,600,23
Insert,4736,700,31
Insert,4737,700,31
Insert,4738,600,25
Insert,4739,700,21
Insert,4740,600,25
Insert,4741,600,31
Insert,4742,700,29
Insert,4743,600,25
Insert,4744,700,29
Insert,4745,4700,31
Insert,4746,800,25
Insert,4747,1100,25
Insert,4748,800,31
Insert,4749,600,25
Insert,4750,500,24
Insert,4751,600,21
Insert,4752,600,22
Insert,4753,600,29
Insert,4754,700,27
Insert,4755,600,25
Insert,4756,600,23
Insert,4757,700,25
Insert,4758,800,27
Insert,4759,900,29
Insert,4760,600,23
Insert,4761,600,25
Insert,4762,500,25
Insert,4763,700,29
Insert,4764,700,29
Insert,4765,600,25
Insert,4766,600,27
Insert,4767,3400,27
Insert,4768,800,25
Insert,4769,800,29
Insert,4770,800,25
Insert,4771,900,29
Insert,4772,700,25
Insert,4773,700,25
Insert,4774,800,27
Insert,4775,1700,31
Insert,4776,900,27
Insert,4777,900,27
Insert,4778,900,27
Insert,4779,700,27
Insert,4780,600,21
Insert,4781,700,23
Insert,4782,700,25
Insert,4783,900,29
Insert,4784,800,25
Insert,4785,800,23
Insert,4786,700,23
Insert,4787,1000,29
Insert,4788,700,27
Insert,4789,1100,29
Insert,4790,900,29
Insert,4791,800,23
Insert,4792,700,25
Insert,4793,1100,25
Insert,4794,700,23
Insert,4795,900,29
Insert,4796,900,29
Insert,4797,800,25
Insert,4798,800,23
Insert,4799,900,27
Insert,4800,1200,27
Insert,4801,900,27
Insert,4802,700,27
Insert,4803,800,27
Insert,4804,800,27
Insert,4805,1000,25
Insert,4806,800,29
Insert,4807,800,27
Insert,4808,800,29
Insert,4809,900,31
Insert,4810,800,25
Insert,4811,700,23
Insert,4812,800,27
Insert,4813,800,27
Insert,4814,800,27
Insert,4815,900,33
Insert,4816,900,29
Insert,4817,900,25
Insert,4818,800,25
Insert,4819,1000,25
Insert,4820,700,23
Insert,4821,700,27
Insert,4822,1100,31
Insert,4823,900,29
Insert,4824,900,31
Insert,4825,800,22
Insert,4826,1000,31
Insert,4827,1000,27
Insert,4828,1900,29
Insert,4829,900,31
Insert,4830,800,23
Insert,4831,900,23
Insert,4832,1000,27
Insert,4833,800,26
Insert,4834,900,25
Insert,4835,800,25
Insert,4836,800,25
Insert,4837,800,23
Insert,4838,800,25
Insert,4839,800,24
Insert,4840,900,27
Insert,4841,700,23
Insert,4842,900,25
Insert,4843,1000,31
Insert,4844,800,29
Insert,4845,700,25
Insert,4846,800,27
Insert,4847,900,29
Insert,4848,600,23
Insert,4849,2300,33
Insert,4850,900,31
Insert,4851,800,27
Insert,4852,800,23
Insert,4853,900,31
